Year,Country,HS Code,Description,Export Value (USD)
2013,土耳其,85423900111, Chips of other monolithic digital integrated circuits,2110.27
2013,中國大陸,85423900111, Chips of other monolithic digital integrated circuits,467161255.37
2013,丹麥,85423900111, Chips of other monolithic digital integrated circuits,163313.97
2013,巴西,85423900111, Chips of other monolithic digital integrated circuits,49522.15
2013,日本,85423900111, Chips of other monolithic digital integrated circuits,109230683.14
2013,比利時,85423900111, Chips of other monolithic digital integrated circuits,878083.87
2013,以色列,85423900111, Chips of other monolithic digital integrated circuits,25249.030000000002
2013,加拿大,85423900111, Chips of other monolithic digital integrated circuits,101810.79
2013,立陶宛,85423900111, Chips of other monolithic digital integrated circuits,5639.47
2013,匈牙利,85423900111, Chips of other monolithic digital integrated circuits,70676.63
2013,印尼,85423900111, Chips of other monolithic digital integrated circuits,122003.11
2013,印度,85423900111, Chips of other monolithic digital integrated circuits,633840.59
2013,安圭拉,85423900111, Chips of other monolithic digital integrated circuits,29829.820000000003
2013,衣索比亞,85423900111, Chips of other monolithic digital integrated circuits,7919.46
2013,西班牙,85423900111, Chips of other monolithic digital integrated circuits,66781.5
2013,波蘭,85423900111, Chips of other monolithic digital integrated circuits,257785.97999999998
2013,法國,85423900111, Chips of other monolithic digital integrated circuits,378213.24
2013,肯亞,85423900111, Chips of other monolithic digital integrated circuits,130569.94
2013,芬蘭,85423900111, Chips of other monolithic digital integrated circuits,6678.24
2013,保加利亞,85423900111, Chips of other monolithic digital integrated circuits,79243.57999999999
2013,俄羅斯,85423900111, Chips of other monolithic digital integrated circuits,21786.329999999998
2013,南非,85423900111, Chips of other monolithic digital integrated circuits,18944.16
2013,南韓,85423900111, Chips of other monolithic digital integrated circuits,206451233.78
2013,美國,85423900111, Chips of other monolithic digital integrated circuits,31499205.91
2013,英國,85423900111, Chips of other monolithic digital integrated circuits,410111.28
2013,香港,85423900111, Chips of other monolithic digital integrated circuits,1112992347.8999999
2013,哥倫比亞,85423900111, Chips of other monolithic digital integrated circuits,36234.810000000005
2013,挪威,85423900111, Chips of other monolithic digital integrated circuits,6553.45
2013,泰國,85423900111, Chips of other monolithic digital integrated circuits,51217253.18
2013,馬來西亞,85423900111, Chips of other monolithic digital integrated circuits,74190780.28999999
2013,捷克,85423900111, Chips of other monolithic digital integrated circuits,5985.35
2013,荷蘭,85423900111, Chips of other monolithic digital integrated circuits,2545540.48
2013,智利,85423900111, Chips of other monolithic digital integrated circuits,1974.1299999999999
2013,菲律賓,85423900111, Chips of other monolithic digital integrated circuits,43150325.67
2013,越南,85423900111, Chips of other monolithic digital integrated circuits,65712433.059999995
2013,塞爾維亞,85423900111, Chips of other monolithic digital integrated circuits,5935.52
2013,奧地利,85423900111, Chips of other monolithic digital integrated circuits,36412.47
2013,愛爾蘭,85423900111, Chips of other monolithic digital integrated circuits,34086.86
2013,新加坡,85423900111, Chips of other monolithic digital integrated circuits,572400145.7399999
2013,瑞士,85423900111, Chips of other monolithic digital integrated circuits,449486.06
2013,義大利,85423900111, Chips of other monolithic digital integrated circuits,87988.65999999999
2013,葡萄牙,85423900111, Chips of other monolithic digital integrated circuits,36608.759999999995
2013,德國,85423900111, Chips of other monolithic digital integrated circuits,17312381.3
2013,墨西哥,85423900111, Chips of other monolithic digital integrated circuits,1090069.87
2013,澳大利亞,85423900111, Chips of other monolithic digital integrated circuits,31489.58
2013,澳門,85423900111, Chips of other monolithic digital integrated circuits,198372.62999999998
2013,中國大陸,85423900120, Wafers of other monolithic digital integrated circuits,2360992020.3300004
2013,丹麥,85423900120, Wafers of other monolithic digital integrated circuits,1111733.6700000002
2013,厄利垂亞,85423900120, Wafers of other monolithic digital integrated circuits,9976.64
2013,日本,85423900120, Wafers of other monolithic digital integrated circuits,594564624.0400001
2013,比利時,85423900120, Wafers of other monolithic digital integrated circuits,5461537.76
2013,以色列,85423900120, Wafers of other monolithic digital integrated circuits,606429.8099999999
2013,加拿大,85423900120, Wafers of other monolithic digital integrated circuits,15463735.66
2013,白俄羅斯,85423900120, Wafers of other monolithic digital integrated circuits,11116.42
2013,冰島,85423900120, Wafers of other monolithic digital integrated circuits,118172.58
2013,印尼,85423900120, Wafers of other monolithic digital integrated circuits,14548028.87
2013,印度,85423900120, Wafers of other monolithic digital integrated circuits,697378.04
2013,亞美尼亞,85423900120, Wafers of other monolithic digital integrated circuits,2244.89
2013,委內瑞拉,85423900120, Wafers of other monolithic digital integrated circuits,34775.31
2013,波蘭,85423900120, Wafers of other monolithic digital integrated circuits,3843.5299999999997
2013,法國,85423900120, Wafers of other monolithic digital integrated circuits,44198983.93
2013,肯亞,85423900120, Wafers of other monolithic digital integrated circuits,57912.89
2013,芬蘭,85423900120, Wafers of other monolithic digital integrated circuits,218470.25
2013,保加利亞,85423900120, Wafers of other monolithic digital integrated circuits,1091568.96
2013,俄羅斯,85423900120, Wafers of other monolithic digital integrated circuits,19224.28
2013,南韓,85423900120, Wafers of other monolithic digital integrated circuits,3935427321.6400003
2013,突尼西亞,85423900120, Wafers of other monolithic digital integrated circuits,13634.82
2013,美國,85423900120, Wafers of other monolithic digital integrated circuits,233748137.20999998
2013,英國,85423900120, Wafers of other monolithic digital integrated circuits,4437509.1899999995
2013,香港,85423900120, Wafers of other monolithic digital integrated circuits,647967323.64
2013,挪威,85423900120, Wafers of other monolithic digital integrated circuits,862934.4099999999
2013,泰國,85423900120, Wafers of other monolithic digital integrated circuits,323016160.31
2013,紐喀里多尼亞,85423900120, Wafers of other monolithic digital integrated circuits,57852.34
2013,馬來西亞,85423900120, Wafers of other monolithic digital integrated circuits,1191162739.9299998
2013,馬爾他,85423900120, Wafers of other monolithic digital integrated circuits,911043.78
2013,捷克,85423900120, Wafers of other monolithic digital integrated circuits,10543.87
2013,荷蘭,85423900120, Wafers of other monolithic digital integrated circuits,2769207.1
2013,喀麥隆,85423900120, Wafers of other monolithic digital integrated circuits,3199.4500000000003
2013,菲律賓,85423900120, Wafers of other monolithic digital integrated circuits,1054892599.04
2013,越南,85423900120, Wafers of other monolithic digital integrated circuits,274292.64
2013,奧地利,85423900120, Wafers of other monolithic digital integrated circuits,1822871.93
2013,愛爾蘭,85423900120, Wafers of other monolithic digital integrated circuits,48551793.79000001
2013,新加坡,85423900120, Wafers of other monolithic digital integrated circuits,2245381251.14
2013,瑞士,85423900120, Wafers of other monolithic digital integrated circuits,26524440.650000002
2013,瑞典,85423900120, Wafers of other monolithic digital integrated circuits,139653.41
2013,義大利,85423900120, Wafers of other monolithic digital integrated circuits,3249385.37
2013,葉門,85423900120, Wafers of other monolithic digital integrated circuits,695709.99
2013,葡萄牙,85423900120, Wafers of other monolithic digital integrated circuits,361146.02
2013,德國,85423900120, Wafers of other monolithic digital integrated circuits,191031441.04999998
2013,墨西哥,85423900120, Wafers of other monolithic digital integrated circuits,111792.56999999999
2013,澳大利亞,85423900120, Wafers of other monolithic digital integrated circuits,469745.8
